ts_code,name,industry,list_date,market
002361.SZ,神剑股份,化工原料,20100303,主板
002368.SZ,太极股份,软件服务,20100312,主板
002374.SZ,中锐股份,广告包装,20100318,主板
300042.SZ,朗科科技,IT设备,20100108,创业板
300045.SZ,华力创通,IT设备,20100120,创业板
300049.SZ,福瑞医科,医疗保健,20100120,创业板
300047.SZ,天源迪科,软件服务,20100120,创业板
002371.SZ,北方华创,半导体,20100316,主板
300048.SZ,合康新能,电气设备,20100120,创业板
002373.SZ,千方科技,软件服务,20100318,主板
002380.SZ,科远智慧,软件服务,20100331,主板
002566.SZ,益盛药业,中成药,20110318,主板
002372.SZ,伟星新材,其他建材,20100318,主板
002376.SZ,新北洋,IT设备,20100323,主板
002397.SZ,梦洁股份,纺织,20100429,主板
601106.SH,中国一重,工程机械,20100209,主板
002378.SZ,章源钨业,小金属,20100331,主板
300050.SZ,世纪鼎利,通信设备,20100120,创业板
300046.SZ,台基股份,半导体,20100120,创业板
300043.SZ,星辉娱乐,互联网,20100120,创业板
603199.SH,九华旅游,旅游景点,20150326,主板
002383.SZ,合众思壮,通信设备,20100402,主板
002363.SZ,隆基机械,汽车配件,20100305,主板
002379.SZ,宏桥控股,铝,20100331,主板
002382.SZ,蓝帆医疗,医疗保健,20100402,主板
002421.SZ,达实智能,软件服务,20100603,主板
300277.SZ,汽轮科技,机械基件,20111123,创业板
300051.SZ,琏升科技,综合类,20100211,创业板
002392.SZ,北京利尔,其他建材,20100423,主板
002385.SZ,大北农,饲料,20100409,主板
002384.SZ,东山精密,元器件,20100409,主板
002386.SZ,天原股份,化工原料,20100409,主板
002377.SZ,国创高新,其他建材,20100323,主板
300052.SZ,中青宝,互联网,20100211,创业板
300054.SZ,鼎龙股份,化工原料,20100211,创业板
300264.SZ,佳创视讯,软件服务,20110916,创业板
002394.SZ,联发股份,纺织,20100423,主板
002393.SZ,力生制药,化学制药,20100423,主板
601158.SH,重庆水务,水务,20100329,主板
002388.SZ,新亚制程,元器件,20100413,主板
300053.SZ,航宇微,半导体,20100211,创业板
300057.SZ,万顺新材,铝,20100226,创业板
300055.SZ,万邦达,石油加工,20100226,创业板
300056.SZ,中创环保,环境保护,20100226,创业板
300058.SZ,蓝色光标,广告包装,20100226,创业板
002407.SZ,多氟多,化工原料,20100518,主板
002387.SZ,维信诺,元器件,20100413,主板
002395.SZ,双象股份,塑料,20100429,主板
002389.SZ,航天彩虹,航空,20100413,主板
002398.SZ,垒知集团,其他建材,20100506,主板
002390.SZ,信邦制药,医药商业,20100416,主板
002391.SZ,长青股份,农药化肥,20100416,主板
601101.SH,昊华能源,煤炭开采,20100331,主板
002399.SZ,海普瑞,化学制药,20100506,主板
002410.SZ,广联达,软件服务,20100525,主板
002408.SZ,齐翔腾达,化工原料,20100518,主板
002401.SZ,中远海科,软件服务,20100506,主板
002400.SZ,省广集团,广告包装,20100506,主板
002404.SZ,嘉欣丝绸,纺织,20100511,主板
002406.SZ,远东传动,汽车配件,20100518,主板
300059.SZ,东方财富,证券,20100319,创业板
002405.SZ,四维图新,软件服务,20100518,主板
002403.SZ,爱仕达,家用电器,20100511,主板
002402.SZ,和而泰,元器件,20100511,主板
002409.SZ,雅克科技,半导体,20100525,主板
002412.SZ,汉森制药,中成药,20100525,主板
300061.SZ,旗天科技,互联网,20100319,创业板
002416.SZ,爱施德,电器连锁,20100528,主板
002415.SZ,海康威视,IT设备,20100528,主板
002414.SZ,高德红外,电器仪表,20100716,主板
002413.SZ,雷科防务,通信设备,20100528,主板
300098.SZ,高新兴,软件服务,20100728,创业板
300062.SZ,中能电气,电气设备,20100319,创业板
300087.SZ,荃银高科,种植业,20100526,创业板
300066.SZ,三川智慧,电器仪表,20100326,创业板
002425.SZ,凯撒文化,互联网,20100608,主板
300063.SZ,天龙集团,互联网,20100326,创业板
300065.SZ,海兰信,船舶,20100326,创业板
002418.SZ,康盛股份,家用电器,20100601,主板
002420.SZ,毅昌科技,家用电器,20100601,主板
601369.SH,陕鼓动力,机械基件,20100428,主板
002422.SZ,科伦药业,化学制药,20100603,主板
002423.SZ,中粮资本,多元金融,20100603,主板
002428.SZ,云南锗业,小金属,20100608,主板
002442.SZ,龙星科技,化工原料,20100706,主板
002426.SZ,胜利精密,元器件,20100608,主板
002427.SZ,尤夫股份,化纤,20100608,主板
002456.SZ,欧菲光,元器件,20100803,主板
601188.SH,龙江交通,路桥,20100319,主板
601518.SH,吉林高速,路桥,20100319,主板
002644.SZ,佛慈制药,中成药,20111222,主板
002430.SZ,杭氧股份,化工机械,20100610,主板
002459.SZ,晶澳科技,电气设备,20100810,主板
300073.SZ,当升科技,电气设备,20100427,创业板
300070.SZ,碧水源,环境保护,20100421,创业板
002432.SZ,九安医疗,医疗保健,20100610,主板
002429.SZ,兆驰股份,家用电器,20100610,主板
002434.SZ,万里扬,汽车配件,20100618,主板
002436.SZ,兴森科技,元器件,20100618,主板
300072.SZ,海新能科,化工原料,20100427,创业板
300105.SZ,龙源技术,环境保护,20100820,创业板
300069.SZ,金利华电,电气设备,20100421,创业板
300067.SZ,安诺其,染料涂料,20100421,创业板
002440.SZ,闰土股份,染料涂料,20100706,主板
002437.SZ,誉衡药业,化学制药,20100623,主板
002443.SZ,金洲管道,钢加工,20100706,主板
002622.SZ,皓宸医疗,医疗保健,20111018,主板
300080.SZ,易成新能,电气设备,20100625,创业板
300075.SZ,数字政通,软件服务,20100427,创业板
002613.SZ,北玻股份,专用机械,20110830,主板
300078.SZ,思创智联,软件服务,20100430,创业板
300074.SZ,华平股份,软件服务,20100427,创业板
300079.SZ,数码视讯,IT设备,20100430,创业板
300083.SZ,创世纪,机床制造,20100520,创业板
002439.SZ,启明星辰,软件服务,20100623,主板
603002.SH,宏昌电子,化工原料,20120518,主板
601012.SH,隆基绿能,电气设备,20120411,主板
300077.SZ,国民技术,半导体,20100430,创业板
300082.SZ,奥克股份,化工原料,20100520,创业板
002469.SZ,三维化学,化工原料,20100908,主板
002441.SZ,众业达,电气设备,20100706,主板
300235.SZ,方直科技,软件服务,20110629,创业板
300084.SZ,海默科技,专用机械,20100520,创业板
002444.SZ,巨星科技,轻工机械,20100713,主板
002492.SZ,恒基达鑫,仓储物流,20101102,主板
002466.SZ,天齐锂业,小金属,20100831,主板
002445.SZ,中南文化,钢加工,20100713,主板
300238.SZ,冠昊生物,医疗保健,20110706,创业板
300086.SZ,康芝药业,化学制药,20100526,创业板
300101.SZ,振芯科技,通信设备,20100806,创业板
601118.SH,海南橡胶,橡胶,20110107,主板
002449.SZ,国星光电,半导体,20100716,主板
002458.SZ,益生股份,农业综合,20100810,主板
002451.SZ,摩恩电气,电气设备,20100720,主板
300272.SZ,开能健康,家用电器,20111102,创业板
300088.SZ,长信科技,元器件,20100526,创业板
002457.SZ,青龙管业,塑料,20100803,主板
601000.SH,唐山港,港口,20100705,主板
002452.SZ,长高电新,电气设备,20100720,主板
002454.SZ,松芝股份,汽车配件,20100720,主板
002453.SZ,华软科技,化工原料,20100720,主板
002460.SZ,赣锋锂业,小金属,20100810,主板
300085.SZ,银之杰,软件服务,20100526,创业板
601717.SH,中创智领,专用机械,20100803,主板
300179.SZ,四方达,矿物制品,20110215,创业板
300097.SZ,智云股份,专用机械,20100728,创业板
002463.SZ,沪电股份,元器件,20100818,主板
002462.SZ,嘉事堂,医药商业,20100818,主板
300099.SZ,尤洛卡,电器仪表,20100806,创业板
300253.SZ,卫宁健康,软件服务,20110818,创业板
300094.SZ,国联水产,渔业,20100708,创业板
300124.SZ,汇川技术,电器仪表,20100928,创业板
300321.SZ,同大股份,塑料,20120523,创业板
300095.SZ,华伍股份,专用机械,20100728,创业板
300092.SZ,科新机电,专用机械,20100708,创业板
300100.SZ,双林股份,汽车配件,20100806,创业板
300103.SZ,达刚控股,专用机械,20100812,创业板
300102.SZ,乾照光电,半导体,20100812,创业板
002465.SZ,海格通信,通信设备,20100831,主板
601018.SH,宁波港,港口,20100928,主板
002484.SZ,江海股份,元器件,20100929,主板
300126.SZ,锐奇股份,轻工机械,20101013,创业板
601288.SH,农业银行,银行,20100715,主板
002468.SZ,申通快递,仓储物流,20100908,主板
300110.SZ,华仁药业,化学制药,20100825,创业板
002476.SZ,宝莫股份,化工原料,20100915,主板
002470.SZ,金正大,农药化肥,20100908,主板
300107.SZ,建新股份,化工原料,20100820,创业板
300305.SZ,裕兴股份,塑料,20120329,创业板
601177.SH,杭齿前进,机械基件,20101011,主板
601377.SH,兴业证券,证券,20101013,主板
300106.SZ,西部牧业,乳制品,20100820,创业板
300113.SZ,顺网科技,互联网,20100827,创业板
302132.SZ,中航成飞,航空,20100827,创业板
300112.SZ,万讯自控,电器仪表,20100827,创业板
300133.SZ,华策影视,影视音像,20101026,创业板
300129.SZ,泰胜风能,电气设备,20101019,创业板
300118.SZ,东方日升,电气设备,20100902,创业板
300109.SZ,新开源,化工原料,20100825,创业板
300111.SZ,向日葵,化学制药,20100827,创业板
002478.SZ,常宝股份,钢加工,20100921,主板
002471.SZ,中超控股,电气设备,20100910,主板
300115.SZ,长盈精密,元器件,20100902,创业板
002527.SZ,新时达,电器仪表,20101224,主板
002530.SZ,金财互联,专用机械,20101231,主板
002614.SZ,奥佳华,家用电器,20110909,主板
002472.SZ,双环传动,汽车配件,20100910,主板
002595.SZ,豪迈科技,专用机械,20110628,主板
002475.SZ,立讯精密,元器件,20100915,主板
601098.SH,中南传媒,出版业,20101028,主板
300120.SZ,经纬辉开,元器件,20100917,创业板
300128.SZ,锦富技术,元器件,20101013,创业板
002479.SZ,富春环保,新型电力,20100921,主板
002480.SZ,新筑股份,运输设备,20100921,主板
002481.SZ,双塔食品,食品,20100921,主板
300121.SZ,阳谷华泰,化工原料,20100917,创业板
300119.SZ,瑞普生物,农业综合,20100917,创业板
601818.SH,光大银行,银行,20100818,主板
002486.SZ,嘉麟杰,服饰,20101015,主板
002482.SZ,广田集团,装修装饰,20100929,主板
002500.SZ,山西证券,证券,20101115,主板
002521.SZ,齐峰新材,造纸,20101210,主板
300122.SZ,智飞生物,生物制药,20100928,创业板
002488.SZ,金固股份,汽车配件,20101021,主板
002487.SZ,大金重工,电气设备,20101015,主板
002495.SZ,佳隆股份,食品,20101102,主板
002615.SZ,哈尔斯,家居用品,20110909,主板
300127.SZ,银河磁体,矿物制品,20101013,创业板
600998.SH,九州通,医药商业,20101102,主板
002518.SZ,科士达,电气设备,20101207,主板
002493.SZ,荣盛石化,化纤,20101102,主板
002491.SZ,通鼎互联,通信设备,20101021,主板
002483.SZ,润邦股份,专用机械,20100929,主板
300134.SZ,大富科技,通信设备,20101026,创业板
300130.SZ,新国都,IT设备,20101019,创业板
300135.SZ,宝利国际,石油加工,20101026,创业板
300329.SZ,海伦钢琴,文教休闲,20120619,创业板
002497.SZ,雅化集团,小金属,20101109,主板
002494.SZ,华斯股份,服饰,20101102,主板
601996.SH,丰林集团,家居用品,20110929,主板
300401.SZ,花园生物,化学制药,20141009,创业板
300131.SZ,英唐智控,元器件,20101019,创业板
002498.SZ,汉缆股份,电气设备,20101109,主板
300137.SZ,先河环保,环境保护,20101105,创业板
300132.SZ,青松股份,化工原料,20101026,创业板
002643.SZ,万润股份,化工原料,20111220,主板
002805.SZ,丰元股份,电气设备,20160707,主板
300138.SZ,晨光生物,食品,20101105,创业板
300136.SZ,信维通信,元器件,20101105,创业板
002889.SZ,东方嘉盛,仓储物流,20170731,主板
300142.SZ,沃森生物,生物制药,20101112,创业板
300141.SZ,和顺电气,电气设备,20101112,创业板
300140.SZ,节能环境,环境保护,20101112,创业板
002511.SZ,中顺洁柔,造纸,20101125,主板
002510.SZ,天汽模,汽车配件,20101125,主板
002554.SZ,惠博普,石油开采,20110225,主板
002508.SZ,老板电器,家用电器,20101123,主板
002738.SZ,中矿资源,小金属,20141230,主板
300154.SZ,瑞凌股份,机械基件,20101229,创业板
300331.SZ,苏大维格,元器件,20120628,创业板
300144.SZ,宋城演艺,旅游景点,20101209,创业板
300143.SZ,盈康生命,医疗保健,20101209,创业板
002507.SZ,涪陵榨菜,食品,20101123,主板
002513.SZ,蓝丰生化,新型电力,20101203,主板
601777.SH,千里科技,摩托车,20101125,主板
601880.SH,辽港股份,港口,20101206,主板
002515.SZ,金字火腿,食品,20101203,主板
300145.SZ,南方泵业,机械基件,20101209,创业板
300148.SZ,天舟文化,出版业,20101215,创业板
002520.SZ,日发精机,机床制造,20101210,主板
300168.SZ,万达信息,软件服务,20110125,创业板
300158.SZ,振东制药,化学制药,20110107,创业板
002516.SZ,旷达科技,汽车配件,20101207,主板
002517.SZ,恺英网络,互联网,20101207,主板
603167.SH,渤海轮渡,水运,20120906,主板
002519.SZ,银河电子,通信设备,20101207,主板
300157.SZ,新锦动力,专用机械,20110107,创业板
002522.SZ,浙江众成,塑料,20101210,主板
300146.SZ,汤臣倍健,食品,20101215,创业板
300149.SZ,睿智医药,生物制药,20101222,创业板
002743.SZ,富煌钢构,钢加工,20150217,主板
300155.SZ,安居宝,IT设备,20110107,创业板
300151.SZ,昌红科技,专用机械,20101222,创业板
002606.SZ,大连电瓷,电气设备,20110805,主板
002524.SZ,光正眼科,医疗保健,20101217,主板
300153.SZ,科泰电源,电气设备,20101229,创业板
002526.SZ,山东矿机,工程机械,20101217,主板
002532.SZ,天山铝业,铝,20101231,主板
002534.SZ,西子洁能,专用机械,20110110,主板
002531.SZ,天顺风能,电气设备,20101231,主板
300169.SZ,天晟新材,塑料,20110125,创业板
300162.SZ,雷曼光电,元器件,20110113,创业板
300161.SZ,华中数控,机床制造,20110113,创业板
002540.SZ,亚太科技,铝,20110118,主板
002702.SZ,海欣食品,食品,20121011,主板
002567.SZ,唐人神,饲料,20110325,主板
601933.SH,永辉超市,超市连锁,20101215,主板
300191.SZ,潜能恒信,石油开采,20110316,创业板
300165.SZ,天瑞仪器,电器仪表,20110125,创业板
300223.SZ,北京君正,半导体,20110531,创业板
002535.SZ,林州重机,工程机械,20110111,主板
002609.SZ,捷顺科技,软件服务,20110815,主板
300164.SZ,通源石油,石油开采,20110113,创业板
300163.SZ,先锋新材,家居用品,20110113,创业板
300160.SZ,秀强股份,家用电器,20110113,创业板
002536.SZ,飞龙股份,汽车配件,20110111,主板
002557.SZ,洽洽食品,食品,20110302,主板
002539.SZ,云图控股,农药化肥,20110118,主板
601890.SH,亚星锚链,船舶,20101228,主板
002533.SZ,金杯电工,电气设备,20101231,主板
300170.SZ,汉得信息,软件服务,20110201,创业板
300174.SZ,元力股份,化工原料,20110201,创业板
300166.SZ,东方国信,软件服务,20110125,创业板
002537.SZ,海联金汇,汽车配件,20110110,主板
300172.SZ,中电环保,环境保护,20110201,创业板
300171.SZ,东富龙,医疗保健,20110201,创业板
300194.SZ,福安药业,化学制药,20110322,创业板
300180.SZ,华峰超纤,化纤,20110222,创业板
002545.SZ,东方铁塔,农药化肥,20110211,主板
002550.SZ,千红制药,生物制药,20110218,主板
002544.SZ,普天科技,通信设备,20110128,主板
002541.SZ,鸿路钢构,钢加工,20110118,主板
601116.SH,三江购物,超市连锁,20110302,主板
002570.SZ,贝因美,乳制品,20110412,主板
002551.SZ,尚荣医疗,医疗保健,20110225,主板
300177.SZ,中海达,通信设备,20110215,创业板
300176.SZ,鸿特科技,汽车配件,20110215,创业板
300181.SZ,佐力药业,中成药,20110222,创业板
601700.SH,风范股份,电气设备,20110118,主板
601137.SH,博威合金,小金属,20110127,主板
300193.SZ,佳士科技,专用机械,20110322,创业板
300183.SZ,东软载波,通信设备,20110222,创业板
300197.SZ,节能铁汉,环境保护,20110329,创业板
002543.SZ,万和电气,家用电器,20110128,主板
601519.SH,大智慧,软件服务,20110128,主板
002552.SZ,宝鼎科技,元器件,20110225,主板
002546.SZ,新联电子,电气设备,20110211,主板
601799.SH,星宇股份,汽车配件,20110201,主板
300184.SZ,力源信息,元器件,20110222,创业板
